id,start.x,start.y,end.x,end.y
0,523,301,564,564
1,597,429,726,726
2,531,526,609,609
3,333,306,439,439
4,305,587,117,117
5,363,518,437,437
6,221,497,90,90
7,390,315,366,366
8,258,283,111,111
9,380,224,212,212
